     -1.2668757      -0.0716152       0.0026005       0.0001134       0.0190585       0.0586013       0.0149068      -0.0002559       0.0145529       0.3087773      -0.0442164       0.0381817      -0.8110715      -0.6349491       0.2552784      -0.1416199       0.0620492       0.1180101       0.3560221      -0.1690749       0.0063272 
 6.2444610E-001 -1.3058462E-002 -7.3718074E-004  6.5413677E-004  9.9228719E-004 -1.3035652E-002 -7.7202237E-003 -3.7421471E-004 -7.1218727E-005 -3.7814514E-004 -1.1109450E-003 -1.9075590E-004  8.7205257E-004  3.3612491E-004 -1.2864093E-004 -1.1714812E-003 -3.9664058E-004 -4.5090047E-005  2.3228984E-005 -3.4395964E-002  7.4820499E-004 
-1.3058462E-002  2.8884363E-004  6.2999034E-006 -1.6484926E-005 -1.8288585E-005  2.2767665E-004  1.4101332E-004  7.0548331E-006  9.8556054E-008 -3.3387142E-007  1.3964609E-005 -7.1546528E-006 -2.5593554E-005 -1.8181265E-005 -2.5019791E-006  8.8020664E-006  1.9467815E-006 -2.5352439E-006  2.5351627E-006  7.3900710E-004 -1.6020963E-005 
-7.3718074E-004  6.2999034E-006  1.1633027E-005 -1.5330874E-006 -3.6508607E-006  5.1434865E-007 -1.3222860E-005 -1.2996380E-006  6.4570080E-008 -4.6407788E-007  2.5571952E-006 -1.0160078E-006  3.2401727E-006  9.1144691E-007 -1.9672946E-007  6.7978635E-007  1.4315857E-007  1.1462189E-006 -4.7352904E-006  3.1603015E-006 -5.8197494E-008 
 6.5413677E-004 -1.6484926E-005 -1.5330874E-006  4.2676891E-006 -1.6020089E-006  2.9348796E-005 -1.3174071E-005 -5.2049826E-007 -4.3579104E-008 -2.7894616E-007 -1.7765022E-006  2.5192534E-007 -5.6790034E-006 -6.7156024E-006 -6.3815689E-007 -1.1241048E-006 -2.0726866E-008  1.9382004E-007  1.5316224E-006 -5.1592213E-006  1.1329983E-007 
 9.9228719E-004 -1.8288585E-005 -3.6508607E-006 -1.6020089E-006  1.3441331E-004 -1.2723578E-005 -6.0744895E-005 -5.7683655E-007 -8.2902179E-008 -6.7628367E-007 -4.5751043E-007 -3.6158424E-006  1.6239646E-005 -1.0924370E-005  2.3715473E-006  1.5630412E-006  4.3609039E-007  2.9563062E-006 -1.2263293E-005 -2.6853080E-005  6.2926360E-007 
-1.3035652E-002  2.2767665E-004  5.1434865E-007  2.9348796E-005 -1.2723578E-005  5.2542754E-003 -3.3432368E-004  3.4649586E-005  1.7906522E-008 -1.7775995E-006  4.3022856E-005  2.3311904E-005 -4.4956036E-005  1.2065179E-005 -7.6786335E-006 -8.7748189E-006 -6.5029227E-006 -6.7040778E-006  2.6066136E-005  1.5427053E-004 -3.2661847E-006 
-7.7202237E-003  1.4101332E-004 -1.3222860E-005 -1.3174071E-005 -6.0744895E-005 -3.3432368E-004  3.1768289E-003  3.7897830E-005  3.0166779E-007 -2.8655849E-006  2.0336729E-005  2.5336449E-006  3.7727013E-005 -5.9918087E-005 -1.5542158E-006  1.1904135E-005  2.9261784E-006  5.1578524E-006 -3.7091509E-005  1.8409270E-005 -3.2919668E-007 
-3.7421471E-004  7.0548331E-006 -1.2996380E-006 -5.2049826E-007 -5.7683655E-007  3.4649586E-005  3.7897830E-005  7.9126433E-006  4.6800418E-008 -5.1257690E-007 -3.4023291E-007  3.5047962E-007  9.8860051E-007  4.2303214E-007  8.9184140E-008 -3.5745284E-007 -1.1725715E-007 -7.2274220E-007  1.1493269E-006  5.1750982E-006 -1.0881553E-007 
-7.1218727E-005  9.8556054E-008  6.4570080E-008 -4.3579104E-008 -8.2902179E-008  1.7906522E-008  3.0166779E-007  4.6800418E-008  1.2574821E-006 -2.8227868E-007 -2.5977663E-006 -8.7559797E-007  7.0157841E-006  1.1846481E-005 -4.0203998E-006  1.1414750E-005  4.2753489E-006 -9.3879955E-007 -5.4935467E-006  4.3934833E-006 -9.8628590E-008 
