     -3.7039269      -0.0493487       0.0051756       0.0016528       0.0171565      -0.0339165       0.0279856      -0.0144019       0.0251746       0.3690119       0.1105113       0.6819106      -0.4713479      -0.6132170      -0.0136111      -0.2291323      -0.0386945       0.0809380       0.2829740      -0.4890586       0.0120578 
 9.1898877E-001 -1.8873673E-002 -1.9254225E-003  1.2728167E-003  3.3445549E-003 -1.2526537E-002 -2.3878365E-002 -1.2444758E-003  1.2844100E-004 -2.8255724E-004  4.1340125E-003  3.7495372E-003 -3.6382590E-004  9.0772558E-003  9.1110317E-003 -1.0912401E-002 -1.7033697E-003 -2.1943247E-003 -2.8309242E-003  1.2241180E-001 -2.6694100E-003 
-1.8873673E-002  4.0177867E-004  2.9442853E-005 -2.8205107E-005 -6.7052704E-005  2.5189085E-004  4.6061382E-004  2.8584970E-005 -4.5880289E-006  8.0314837E-006 -1.1869558E-004 -1.1442882E-004 -3.8380557E-005 -2.2618882E-004 -1.4289171E-004  3.0606072E-004  4.4356595E-005  4.7601873E-005  5.8756182E-005 -2.5834903E-003  5.6048362E-005 
-1.9254225E-003  2.9442853E-005  1.7080405E-005 -2.2463143E-006 -6.9094993E-006  8.7613379E-006  1.0819796E-005 -1.3349450E-006 -3.6944661E-007 -9.6928766E-006 -1.2888294E-005 -1.5443953E-005  3.2828581E-005  1.6313556E-006 -5.6832478E-005 -1.8810108E-005 -9.2948767E-006  5.6801297E-006  4.4139422E-006 -4.6625353E-004  1.0321389E-005 
 1.2728167E-003 -2.8205107E-005 -2.2463143E-006  4.5083525E-006  1.3700360E-006 -2.0301129E-005 -5.4571238E-005 -3.1413723E-006  5.7242970E-008 -1.7278837E-006  1.0410713E-005  2.1538700E-005  1.1757719E-005  1.7442023E-005 -1.3859749E-005 -2.0714346E-005 -1.1895175E-005  1.1617782E-006  8.6139949E-006  1.8331520E-005 -2.9705308E-007 
 3.3445549E-003 -6.7052704E-005 -6.9094993E-006  1.3700360E-006  6.1495182E-005  1.0573628E-004 -1.8843587E-004 -7.9402540E-006  1.3666746E-006  7.7584863E-006  1.6923367E-005 -3.2632516E-006 -1.3584904E-005 -1.1343313E-004  1.9746287E-005  3.8174124E-005 -4.8203197E-006 -1.9732560E-005 -7.7016930E-005  8.1206694E-004 -1.7291304E-005 
-1.2526537E-002  2.5189085E-004  8.7613379E-006 -2.0301129E-005  1.0573628E-004  5.1801879E-003 -3.5469221E-004  7.6713671E-006  1.8978070E-005 -7.6972190E-006 -1.7961131E-004  3.3530440E-004  6.6953639E-004 -1.8781561E-004 -5.9941827E-004  7.6087945E-005 -2.9224555E-004  2.5115729E-005 -2.8133806E-004 -1.3483842E-003  3.0838976E-005 
-2.3878365E-002  4.6061382E-004  1.0819796E-005 -5.4571238E-005 -1.8843587E-004 -3.5469221E-004  4.6072474E-003  1.1509583E-004 -2.3607951E-006  1.0098672E-004  5.5414311E-004  3.7852846E-004 -6.6916336E-004  1.0981992E-003 -2.4457449E-004 -1.8205446E-003 -2.6904156E-005 -4.5340648E-006  1.2164802E-004  3.0992806E-003 -6.7585458E-005 
-1.2444758E-003  2.8584970E-005 -1.3349450E-006 -3.1413723E-006 -7.9402540E-006  7.6713671E-006  1.1509583E-004  1.0803299E-005 -1.4511927E-006 -3.1054880E-007 -1.0441780E-005 -2.1859888E-005 -3.0234870E-005  1.6423395E-006  1.9860661E-005 -3.2912590E-005  1.1867676E-005  5.9706868E-006  8.6061241E-006 -3.4623017E-004  7.3097797E-006 
 1.2844100E-004 -4.5880289E-006 -3.6944661E-007  5.7242970E-008  1.3666746E-006  1.8978070E-005 -2.3607951E-006 -1.4511927E-006  2.7055293E-006 -4.3126260E-006 -1.1356358E-005  3.9023071E-006  1.2166021E-005 -3.6932905E-006 -8.1770905E-007  2.3379384E-006  5.3314861E-006 -1.0162719E-005 -9.6513451E-006  2.8325589E-004 -5.9857509E-006 
-2.8255724E-004  8.0314837E-006 -9.6928766E-006 -1.7278837E-006  7.7584863E-006 -7.6972190E-006  1.0098672E-004 -3.1054880E-007 -4.3126260E-006  1.7226356E-004  5.0173066E-005 -5.6023271E-005 -2.9522659E-004 -1.4685820E-004 -9.2185114E-005 -7.9513004E-005 -1.7572808E-005 -2.1029778E-005 -4.2918146E-005  7.1210746E-004 -1.7111782E-005 
 4.1340125E-003 -1.1869558E-004 -1.2888294E-005  1.0410713E-005  1.6923367E-005 -1.7961131E-004  5.5414311E-004 -1.0441780E-005 -1.1356358E-005  5.0173066E-005  2.7933483E-003  2.1008868E-003  1.4887049E-003  6.5076253E-004 -3.9438226E-004 -6.7974387E-004  2.1187544E-004 -2.2002489E-005 -1.8285490E-004  1.1858357E-003 -2.4929889E-005 
 3.7495372E-003 -1.1442882E-004 -1.5443953E-005  2.1538700E-005 -3.2632516E-006  3.3530440E-004  3.7852846E-004 -2.1859888E-005  3.9023071E-006 -5.6023271E-005  2.1008868E-003  2.5213338E-003  1.0420900E-003  4.4424485E-004 -5.6634543E-004 -8.3121269E-004  2.7983573E-005 -5.2467265E-005 -5.0529976E-005  3.8072994E-003 -7.7732648E-005 
-3.6382590E-004 -3.8380557E-005  3.2828581E-005  1.1757719E-005 -1.3584904E-005  6.6953639E-004 -6.6916336E-004 -3.0234870E-005  1.2166021E-005 -2.9522659E-004  1.4887049E-003  1.0420900E-003  6.7938211E-003  4.2642284E-003  1.6139230E-004 -1.4005499E-003  2.1710642E-004  1.0769264E-004 -2.1719937E-004  1.4260147E-003 -2.4401601E-005 
 9.0772558E-003 -2.2618882E-004  1.6313556E-006  1.7442023E-005 -1.1343313E-004 -1.8781561E-004  1.0981992E-003  1.6423395E-006 -3.6932905E-006 -1.4685820E-004  6.5076253E-004  4.4424485E-004  4.2642284E-003  1.0201355E-002 -6.6539030E-004 -3.5255011E-003 -8.6222714E-004  1.9777799E-004  5.0860848E-005  9.8463372E-003 -2.1440534E-004 
 9.1110317E-003 -1.4289171E-004 -5.6832478E-005 -1.3859749E-005  1.9746287E-005 -5.9941827E-004 -2.4457449E-004  1.9860661E-005 -8.1770905E-007 -9.2185114E-005 -3.9438226E-004 -5.6634543E-004  1.6139230E-004 -6.6539030E-004  2.2843856E-003  9.2614688E-004  2.5577810E-004  1.9480986E-005 -2.0655843E-004 -1.0332312E-003  1.7729617E-005 
-1.0912401E-002  3.0606072E-004 -1.8810108E-005 -2.0714346E-005  3.8174124E-005  7.6087945E-005 -1.8205446E-003 -3.2912590E-005  2.3379384E-006 -7.9513004E-005 -6.7974387E-004 -8.3121269E-004 -1.4005499E-003 -3.5255011E-003  9.2614688E-004  9.4577795E-003  3.1888170E-004  1.9531427E-005  4.2188018E-004 -1.2152743E-002  2.6608544E-004 
-1.7033697E-003  4.4356595E-005 -9.2948767E-006 -1.1895175E-005 -4.8203197E-006 -2.9224555E-004 -2.6904156E-005  1.1867676E-005  5.3314861E-006 -1.7572808E-005  2.1187544E-004  2.7983573E-005  2.1710642E-004 -8.6222714E-004  2.5577810E-004  3.1888170E-004  8.5894054E-004 -8.5687657E-005 -1.5411778E-005 -3.4352917E-005  9.7241742E-007 
-2.1943247E-003  4.7601873E-005  5.6801297E-006  1.1617782E-006 -1.9732560E-005  2.5115729E-005 -4.5340648E-006  5.9706868E-006 -1.0162719E-005 -2.1029778E-005 -2.2002489E-005 -5.2467265E-005  1.0769264E-004  1.9777799E-004  1.9480986E-005  1.9531427E-005 -8.5687657E-005  1.5410323E-004  4.4766659E-005 -1.0166988E-003  2.2231793E-005 
-2.8309242E-003  5.8756182E-005  4.4139422E-006  8.6139949E-006 -7.7016930E-005 -2.8133806E-004  1.2164802E-004  8.6061241E-006 -9.6513451E-006 -4.2918146E-005 -1.8285490E-004 -5.0529976E-005 -2.1719937E-004  5.0860848E-005 -2.0655843E-004  4.2188018E-004 -1.5411778E-005  4.4766659E-005  7.1809360E-004 -1.3717523E-003  3.0898942E-005 
 1.2241180E-001 -2.5834903E-003 -4.6625353E-004  1.8331520E-005  8.1206694E-004 -1.3483842E-003  3.0992806E-003 -3.4623017E-004  2.8325589E-004  7.1210746E-004  1.1858357E-003  3.8072994E-003  1.4260147E-003  9.8463372E-003 -1.0332312E-003 -1.2152743E-002 -3.4352917E-005 -1.0166988E-003 -1.3717523E-003  2.0726846E-001 -4.4462019E-003 
-2.6694100E-003  5.6048362E-005  1.0321389E-005 -2.9705308E-007 -1.7291304E-005  3.0838976E-005 -6.7585458E-005  7.3097797E-006 -5.9857509E-006 -1.7111782E-005 -2.4929889E-005 -7.7732648E-005 -2.4401601E-005 -2.1440534E-004  1.7729617E-005  2.6608544E-004  9.7241742E-007  2.2231793E-005  3.0898942E-005 -4.4462019E-003  9.5481443E-005 
